client_id,total_spending,avg_transaction,transaction_count,Chip Transaction,Online Transaction,Swipe Transaction,past_3_months_sum,past_6_months_sum,past_9_months_sum,past_3_months_avg,past_6_months_avg,past_9_months_avg,past_3_months_max,past_3_months_min,past_6_months_max,past_6_months_min,past_9_months_max,past_9_months_min,rate_of_change_3m,rate_of_change_6m,rate_of_change_9m,spending_volatility_3m,spending_volatility_6m,spending_volatility_9m,num_unique_merchants,category_diversity,top_5_merchant_categories,avg_time_between_transactions_seconds,spending_consistency_3m,spending_consistency_6m,spending_consistency_9m,chip_transaction_ratio,online_transaction_ratio,swipe_transaction_ratio,absolute_change_3m_vs_6m,absolute_change_6m_vs_9m,growth_rate_3m_vs_6m,growth_rate_6m_vs_9m,proportion_recent_3m_vs_6m,proportion_recent_6m_vs_9m,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio
872,48531.25,38.183516915814316,1271,851,56,364,13607.75,27925.81,42892.85,4535.916666666667,4654.301666666667,4765.872222222222,5675.62,3916.62,5675.62,3916.62,5722.02,3916.62,2.474360545572458,6.130078996685919,9.951496443361878,988.2497528627738,667.6458461614703,667.522027647361,97,48,"['Money Transfer', 'Eating Places and Restaurants', 'Grocery Stores, Supermarkets', 'Service Stations', 'Taxicabs and Limousines']",20635.889763779527,0.2803915003219575,0.5754191371538957,0.883819188667096,0.6695515342250197,0.044059795436664044,0.2863886703383163,-710.3100000000013,12958.770000000004,-0.04960937445436053,0.8658204962370653,0.4872821952165398,0.6510597920166182,61,66,1959,1,Female,96 Lake Lane,41.88,-87.84,15451.0,31505.0,59730.0,655,4,1.895889541342644
875,12862.69,45.7746975088968,281,94,27,160,3717.49,8052.33,12142.09,1239.1633333333332,1342.055,1349.121111111111,1530.38,707.74,1762.45,707.74,2741.58,553.02,4.252621019018283,10.37752564501088,16.156144911973325,460.9322883388987,374.5382125631509,669.0745092933306,55,35,"['Telecommunication Services', 'Grocery Stores, Supermarkets', 'Automotive Service Shops', 'Department Stores', 'Utilities - Electric, Gas, Water, Sanitary']",93143.35714285714,0.2890134178775979,0.6260222395159954,0.9439775039280275,0.33451957295373663,0.09608540925266904,0.5693950177935944,-617.3500000000004,3962.5699999999997,-0.1424158677136873,0.9689003755721606,0.4616663748256716,0.6631749558766242,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553.0,41907.0,87163.0,728,4,2.0799150499916483
876,31599.03,43.7054356846473,723,323,20,380,10737.460000000001,22134.140000000003,29753.640000000003,3579.1533333333336,3689.023333333334,3305.9600000000005,5051.81,2678.01,5051.81,2678.01,5051.81,1933.25,2.570061576518467,6.35930497000971,8.892686624729025,1285.9635405536712,941.6147216280481,1017.6242567740805,106,45,"['Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Department Stores']",36184.57063711911,0.33980346865077826,0.7004689700918035,0.9415997896137952,0.4467496542185339,0.027662517289073305,0.5255878284923928,-659.2200000000012,14514.640000000003,-0.05784316134172418,1.9049333945796971,0.48510852465919163,0.7439136858549071,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,22638.0,49817.0,26928.0,600,2,0.540538370435795
877,43322.16,55.971782945736436,774,672,45,57,14004.81,26061.15,39182.96000000001,4668.2699999999995,4343.525000000001,4353.662222222223,5447.49,3643.4,5447.49,3643.4,5447.49,3643.4,1.5708739254225341,3.7840656889686817,6.192846613761569,926.7918449684372,707.0836849128963,584.3834183517229,82,48,"['Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Department Stores', 'Service Stations']",33855.52393272962,0.32327127733243216,0.6015662653939693,0.9044553641831341,0.8682170542635659,0.05813953488372093,0.07364341085271318,1948.4699999999975,12939.339999999997,0.16161372356784875,0.9860941440243374,0.5373826557922424,0.6651143762492675,36,63,1983,8,Female,801 Mill Boulevard,33.44,-111.85,16829.0,34317.0,61826.0,610,3,1.8016143602296237
879,27111.58,28.996342245989307,935,567,325,43,8807.95,15785.539999999999,25099.4,2935.9833333333336,2630.923333333333,2788.8222222222225,3338.64,2610.11,3338.64,1998.85,3654.74,1998.85,2.374551264122968,5.047844726850592,8.616223071058307,370.284688359285,445.9622761923553,512.483958743534,80,39,"['Tolls and Bridge Fees', 'Utilities - Electric, Gas, Water, Sanitary', 'Local and Suburban Commuter Transportation', 'Grocery Stores, Supermarkets', 'Service Stations']",28040.428265524624,0.3248777828514605,0.582243454641891,0.9257815295161699,0.6064171122994653,0.34759358288770054,0.045989304812834225,1830.3600000000024,6471.679999999997,0.26231979809647776,0.6948440281472983,0.5579758437151977,0.6289210100639855,54,66,1966,2,Male,938 Forest Street,25.92,-97.48,11140.0,22714.0,27227.0,702,3,1.198688033811746
882,21039.01,32.12062595419847,655,462,91,102,6181.9,12155.800000000001,18934.5,2060.633333333333,2025.966666666667,2103.8333333333335,2196.2200000000003,1890.27,2217.94,1663.83,2740.57,1663.83,2.2703793637945897,5.430721537134907,9.016822993540606,155.91155516296163,211.94172412874923,292.50741969221923,74,41,"['Utilities - Electric, Gas, Water, Sanitary', 'Insurance Sales, Underwriting', 'Telecommunication Services', 'Drug Stores and Pharmacies', 'Doctors, Physicians']",40038.807339449544,0.29383036559229736,0.5777743344387403,0.8999710537710663,0.7053435114503817,0.13893129770992366,0.15572519083969466,207.99999999999818,5377.100000000002,0.03481812551264629,0.7932346910174521,0.5085555866335412,0.6419921307665901,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,18019.0,36743.0,71719.0,612,2,1.9519092071959285
883,44930.29,75.38639261744967,596,532,56,8,11970.18,27877.69,40734.61,3990.06,4646.281666666667,4526.067777777778,5555.96,2680.66,7002.13,2680.66,7002.13,2680.66,2.2061035579982646,6.466785052336108,9.910393833231554,1454.7101807576653,1758.670751453116,1465.4836973400438,96,52,"['Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Wholesale Clubs', 'Drug Stores and Pharmacies']",44023.76470588235,0.26641670908422804,0.6204653920551146,0.9066180075846383,0.8926174496644296,0.09395973154362416,0.013422818791946308,-3937.329999999998,15020.769999999997,-0.24751391009655177,1.16830236168538,0.4293820614261799,0.6843735585046721,33,60,1987,2,Male,6174 East Street,45.53,-122.6,26647.0,54333.0,103224.0,584,1,1.8998398763182596
884,43504.02,36.68129848229342,1186,1110,36,40,13170.810000000001,26125.920000000002,38548.630000000005,4390.27,4354.320000000001,4283.181111111112,4977.37,3904.97,4977.37,3673.26,4977.37,3673.26,2.372832569776465,5.690427839394413,8.871684033424074,543.399365108205,501.2170977929626,428.49803577275736,67,36,"['Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Department Stores', 'Money Transfer']",22144.556962025315,0.30274926317154144,0.6005403638560299,0.8860935150360819,0.9359190556492412,0.03035413153456998,0.03372681281618887,215.70000000000073,13703.21,0.016649800734999554,1.1030773478572709,0.5041280842932996,0.6777392607726915,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,21663.0,42812.0,22171.0,631,4,0.5178688218256564
885,14448.48,15.502660944206008,932,857,45,30,4876.41,8584.8,12933.859999999999,1625.47,1430.8,1437.0955555555554,2031.2,1408.79,2031.2,1049.0,2031.2,1049.0,1.4007532493107522,3.226467113036628,5.367595510043323,351.6439661077665,326.23582421309885,331.3899511569079,68,38,"['Local and Suburban Commuter Transportation', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Money Transfer', 'Automotive Service Shops']",28137.4865735768,0.3375033221487658,0.594166306767217,0.8951709799231475,0.9195278969957081,0.048283261802575105,0.032188841201716736,1168.0200000000004,4235.74,0.3149668724163317,0.9739437947510496,0.5680283757338552,0.6637461670375279,36,66,1983,12,Male,7121 Fourth Avenue,36.67,-93.86,13895.0,28334.0,0.0,700,3,0.0
888,21682.67,59.0808446866485,367,281,38,48,6174.92,12577.84,20121.320000000003,2058.306666666667,2096.306666666667,2235.7022222222226,2240.15,1961.57,2818.77,1684.95,3490.9,1684.95,2.1293938779647275,5.374336103790796,9.197303871883236,157.5882693392294,395.98452963047265,568.9337623963307,55,34,"['Wholesale Clubs', 'Telecommunication Services', 'Steel Products Manufacturing', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores']",71152.13114754099,0.28478596040063336,0.5800872309544904,0.9279908793520357,0.7656675749318801,0.10354223433242507,0.1307901907356948,-228.0,5034.359999999997,-0.03560875350621284,0.6673789815840958,0.49093644059711367,0.6251001425353803,53,67,1966,6,Male,817 Forest Street,34.86,-92.12,16462.0,33566.0,96597.0,698,1,2.877822796877793
890,30643.93,39.540554838709674,775,373,62,340,9615.69,18832.07,26577.23,3205.23,3138.6783333333333,2953.0255555555555,4237.0,2627.56,4237.0,2360.66,4237.0,2059.71,2.495178344898278,5.84521269442011,8.660477694620027,895.6725885612448,789.5810412723109,748.8763829249643,97,45,"['Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Service Stations', 'Money Transfer', 'Grocery Stores, Supermarkets']",33817.28682170543,0.3137877550301153,0.6145448707133844,0.8672918258199911,0.48129032258064514,0.08,0.43870967741935485,399.3100000000013,11086.91,0.04332612153578741,1.4314630039921705,0.5106018616116019,0.7085791107651174,37,66,1983,1,Female,911 Ocean Boulevard,33.87,-117.89,25592.0,52181.0,26792.0,727,2,0.5134435905789464
891,31779.53,29.18230486685032,1089,906,40,143,10416.72,18808.89,28274.730000000003,3472.24,3134.815,3141.636666666667,3919.99,2590.02,3919.99,2357.36,3919.99,2357.36,1.6663663287011319,3.814508883433887,6.23747859452071,764.0537846905805,667.8472926275886,547.6397733912319,92,46,"['Drinking Places (Alcoholic Beverages)', 'Money Transfer', 'Department Stores', 'Wholesale Clubs', 'Grocery Stores, Supermarkets']",24062.316176470587,0.32778080733100834,0.5918555120229909,0.8897151719990826,0.8319559228650137,0.03673094582185491,0.13131313131313133,2024.5499999999993,9343.049999999996,0.24124272983030592,0.9870280925940003,0.5538189653934921,0.6652190843201685,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,17093.0,34854.0,40722.0,746,5,1.1683594422447925
895,27134.54,39.962503681885124,679,227,38,414,8460.84,16963.92,23961.460000000003,2820.28,2827.3199999999997,2662.384444444445,3367.39,2294.0299999999997,3480.33,2214.2599999999998,3480.33,2103.42,2.0223546306020532,5.059798101035214,7.559437312014632,536.9839635408118,525.2564005511978,493.4452073460414,87,41,"['Wholesale Clubs', 'Money Transfer', 'Family Clothing Stores', 'Department Stores', 'Drug Stores and Pharmacies']",38636.46017699115,0.3118107032586511,0.625178094045449,0.8830612201275571,0.33431516936671574,0.055964653902798235,0.6097201767304861,-42.23999999999796,9966.379999999994,-0.00496761173598248,1.4242691002838122,0.49875500473947065,0.7079668768096767,46,70,1973,8,Female,9503 South Street,34.23,-116.86,15515.0,31632.0,76538.0,832,3,2.419638340920587
897,14129.85,22.392789223454834,631,0,39,592,5518.11,9031.54,13208.43,1839.37,1505.256666666667,1467.6033333333335,2240.65,1120.81,2240.65,1081.14,2240.65,1081.14,1.5586488303619037,3.1877634293928088,5.124512554192846,623.7069465702622,546.3407885071977,436.129218896189,68,35,"['Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Automotive Service Shops']",41648.95238095238,0.3905285618743298,0.6391815907458325,0.9347891166572894,0.0,0.061806656101426306,0.9381933438985737,2004.6799999999985,4854.6500000000015,0.5705763313912608,1.162264268391076,0.610982180226185,0.6837708947997605,30,64,1989,8,Female,847 Martin Luther King Lane,31.07,-83.19,13238.0,26996.0,33332.0,501,2,1.234701437249963
898,16718.73,25.103198198198196,666,331,56,279,4602.03,9726.46,14751.21,1534.01,1621.0766666666666,1639.0233333333333,1685.98,1353.51,1971.74,1353.51,1971.74,1333.99,1.9452238022706618,5.224775045758828,8.440532722362306,168.06113738755934,214.55399028372025,231.4475949864246,71,35,"['Telecommunication Services', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Service Stations', 'Wholesale Clubs']",39401.954887218046,0.27526193676194305,0.581770266042935,0.8823164199673061,0.496996996996997,0.08408408408408409,0.4189189189189189,-522.3999999999996,4701.709999999999,-0.10194304537285115,0.9357102343400168,0.4731454198135807,0.6593669265097575,90,66,1929,6,Female,145 River Drive,40.59,-75.47,12427.0,19893.0,1712.0,566,3,0.08606042326446489
900,28649.81,39.462548209366396,726,538,47,141,9044.02,18033.93,25153.27,3014.6733333333336,3005.655,2794.807777777778,3724.47,2381.25,3724.47,2381.25,3724.47,2181.8,1.4282703310806641,3.8420124205591675,5.753516607732107,674.8589901848624,442.82948509556144,489.62129587002676,73,43,"['Utilities - Electric, Gas, Water, Sanitary', 'Money Transfer', 'Telecommunication Services', 'Service Stations', 'Grocery Stores, Supermarkets']",36181.07586206897,0.31567469382868507,0.629460718936705,0.8779559096552473,0.7410468319559229,0.06473829201101929,0.19421487603305784,54.11000000000058,10914.59,0.0060189701565422915,1.5330901459966793,0.5015002276264796,0.7169616515069412,36,65,1983,7,Male,977 Littlewood Avenue,30.17,-85.67,16133.0,32896.0,69800.0,735,2,2.121838521400778
901,22727.57,39.73351398601399,572,385,82,105,6408.370000000001,12386.96,19867.2,2136.1233333333334,2064.4933333333333,2207.4666666666667,3045.7000000000003,1403.27,3045.7000000000003,1403.27,3045.7000000000003,1403.27,3.5667405417346627,7.827210729225309,13.157788593784518,835.3546723597905,554.2616107098405,515.1589288996164,74,38,"['Telecommunication Services', 'Money Transfer', 'Tolls and Bridge Fees', 'Eating Places and Restaurants', 'Department Stores']",45873.09982486865,0.28196459190313794,0.5450191111500261,0.8741453661786104,0.6730769230769231,0.14335664335664336,0.18356643356643357,429.7800000000025,4906.7199999999975,0.07188651504786292,0.6559575628589451,0.5173480821767408,0.6234879600547636,48,66,1971,9,Male,96 11th Street,30.44,-87.18,17987.0,36671.0,39882.0,850,3,1.0875623789915738
905,71081.35,73.88913721413722,962,603,108,251,19885.66,41385.619999999995,64344.31,6628.553333333333,6897.603333333333,7149.3677777777775,7498.67,5773.79,7674.12,5773.79,8251.98,5773.79,2.006964858162463,5.258032420008468,8.72967852174439,862.542490103145,702.5011296693169,734.2530137455648,95,51,"['Department Stores', 'Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Lumber and Building Materials']",27260.47866805411,0.27975917733695266,0.5822289531642265,0.9052207083855328,0.6268191268191268,0.11226611226611227,0.2609147609147609,-1614.2999999999956,18426.929999999993,-0.07508386062113581,0.8026124312841887,0.48049684890548944,0.6431900505266122,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,47524.0,96901.0,182809.0,701,5,1.8865543183248883
906,28852.28,39.25480272108843,735,574,64,97,6377.870000000001,16149.66,25927.829999999998,2125.956666666667,2691.61,2880.87,2338.19,1924.85,4751.85,1924.85,4914.66,1924.85,2.0157837745823546,6.636386849061154,11.26000671448769,206.89451644094794,1037.971876227868,1127.5298092400926,112,47,"['Theatrical Producers', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Service Stations', 'Wholesale Clubs']",35686.92098092643,0.22105254766694352,0.5597360069984071,0.8986405927018593,0.780952380952381,0.08707482993197278,0.13197278911564625,-3393.9199999999983,6371.490000000002,-0.34731814744279177,0.6516035209042186,0.3949228652491756,0.622869711811594,75,69,1945,2,Male,6930 East Lane,40.57,-112.33,21749.0,21154.0,5764.0,705,6,0.2724780183416848
908,26840.5,37.072513812154696,724,592,71,61,8830.64,16573.120000000003,24277.68,2943.5466666666666,2762.186666666667,2697.52,3442.87,2603.47,3442.87,2406.53,3442.87,2384.52,2.391873153906133,5.3657810537475,8.325123777112854,441.77790306140594,372.3898232050212,336.3358054088206,80,35,"['Department Stores', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Lumber and Building Materials', 'Wholesale Clubs']",36250.871369294604,0.3290043031985246,0.6174668877256386,0.9045166818799948,0.8176795580110497,0.09806629834254144,0.08425414364640885,1088.1599999999962,8868.560000000005,0.14054411506390663,1.151079360794128,0.5328290629646076,0.6826484243964004,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685.0,46256.0,106753.0,650,3,2.307873573158077
909,72760.06,20.559497033060186,3539,3087,305,147,21687.42,42681.25,65906.97,7229.139999999999,7113.541666666667,7322.996666666667,7610.05,6987.3099999999995,7610.05,6434.3,8140.2,6434.3,1.849839357165853,4.60853739462947,7.660517342198802,333.85432706496346,412.5838413421765,530.9898982089959,88,47,"['Service Stations', 'Eating Places and Restaurants', 'Miscellaneous Food Stores', 'Tolls and Bridge Fees', 'Fast Food Restaurants']",7409.813453928773,0.2980676486522963,0.5866027323232004,0.9058124745911424,0.8722803051709522,0.08618253743995478,0.041537157389092964,693.5899999999965,19455.53,0.033037802058985655,0.8376717707782577,0.5081252306340606,0.6475984254776088,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,24044.0,49023.0,66148.0,583,5,1.3493258266527957
912,29673.96,31.07220942408377,955,636,221,98,10762.14,19115.53,26375.12,3587.3799999999997,3185.9216666666666,2930.568888888889,4791.58,2939.64,4791.58,2193.18,4791.58,1557.24,2.661040127362534,5.5026771985685325,7.972227891850703,1043.8660065353217,861.614346269064,875.7362587766428,78,40,"['Utilities - Electric, Gas, Water, Sanitary', 'Taxicabs and Limousines', 'Telecommunication Services', 'Service Stations', 'Drug Stores and Pharmacies']",27463.01886792453,0.36267960191359694,0.6441853396041513,0.8888304762829093,0.6659685863874345,0.23141361256544501,0.10261780104712041,2408.75,11855.939999999999,0.28835598481574554,1.6331418165488683,0.5630050540058267,0.7247561338109552,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,23244.0,47395.0,41381.0,755,2,0.873108977740268
913,12714.4,33.45894736842105,380,326,46,8,3166.51,7285.009999999999,10554.93,1055.5033333333333,1214.1683333333333,1172.77,1260.75,952.61,1716.56,912.29,1716.56,912.29,2.322152861564287,6.64308870587001,10.073734459424015,177.7490324399357,334.105147306453,275.0782820398585,79,39,"['Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets']",69111.92612137203,0.24904910967092433,0.5729731642861636,0.8301555716353112,0.8578947368421053,0.12105263157894737,0.021052631578947368,-951.9899999999989,4015.0899999999983,-0.23114969042126965,1.2278863091451768,0.43466103684140456,0.6901997455217609,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,13964.0,28476.0,0.0,693,3,0.0
914,26198.86,22.27794217687075,1176,1105,46,25,8776.47,15849.44,22773.670000000002,2925.49,2641.5733333333333,2530.407777777778,3225.02,2454.66,3225.02,2144.13,3225.02,2039.56,2.575432035393904,5.456877938288806,8.277728891170264,412.7607053729802,427.6672561076737,416.07232315361296,81,42,"['Service Stations', 'Miscellaneous Food Stores', 'Theatrical Producers', 'Drug Stores and Pharmacies', 'Wholesale Clubs']",22284.663829787234,0.3349943470822776,0.6049667809973411,0.869261868646193,0.939625850340136,0.0391156462585034,0.021258503401360544,1703.4999999999982,8925.21,0.24084649022970517,1.2889823128347841,0.5537400690497581,0.6959545826386349,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,22638.0,46160.0,87459.0,763,4,1.8946923743500867
